35,7,644.05,108.33,249.05000000000007,115.69000000000001,1,1,1.0
36,1,311.9,0.0,401.4200000000001,112.07,1,1,1.0
36,2,93.3,0.0,224.0,60.66,1,1,1.0
36,5,165.5,50.1,138.89999999999998,67.56,1,1,1.0
36,6,539.2,412.3,420.79999999999995,127.69999999999999,1,1,1.0
36,7,606.89,103.5,242.90999999999997,108.94,1,1,1.0
37,1,311.9,0.0,401.56000000000006,112.0,1,1,1.0
37,2,93.3,0.0,224.0,60.5,1,1,1.0
37,5,152.1,48.9,133.4,65.71000000000001,1,1,1.0
37,6,613.04,439.99,346.96000000000004,100.00999999999999,1,1,1.0
37,7,573.38,99.2,230.72000000000003,104.11,1,1,1.0
38,1,311.66,0.0,401.8,111.72,1,1,1.0
38,2,93.3,0.0,224.0,60.01,1,1,1.0
38,5,135.18,45.05,133.42000000000002,65.72,1,1,1.0
38,6,722.28,474.61,237.72000000000003,65.38999999999999,1,1,1.0
38,7,538.0,93.0,230.72000000000003,104.15,1,1,1.0
39,1,311.41,0.0,402.05,111.44,1,1,1.0
39,2,93.3,0.0,224.0,59.53,1,1,1.0
39,5,123.64,42.7,128.06,64.99,1,1,1.0
39,6,852.28,509.99,107.72000000000003,30.00999999999999,1,1,1.0
39,7,508.77,84.5,212.23000000000002,99.57,1,1,1.0
40,1,311.17,0.0,402.29,111.17,1,1,1.0
40,2,93.3,0.0,224.0,59.04,1,1,1.0
40,5,112.9,41.2,124.22999999999999,61.099999999999994,1,1,1.0
40,7,475.69,76.0,212.22999999999996,98.84,1,1,1.0
41,1,310.92,0.0,402.54,110.89,1,1,1.0
41,2,93.3,0.0,224.0,58.56,1,1,1.0
41,5,99.08,40.28,120.52,61.099999999999994,1,1,1.0
41,7,447.7,74.5,200.00000000000006,91.74000000000001,1,1,1.0
42,1,310.68,0.0,402.78000000000003,110.61,1,1,1.0
42,2,93.3,0.0,224.0,58.07,1,1,1.0
42,5,87.1,38.2,115.6,58.480000000000004,1,1,1.0
42,7,418.65,70.3,195.45000000000005,90.39,1,1,1.0
43,1,310.43,0.0,403.03000000000003,110.33,1,1,1.0
43,2,93.3,0.0,224.0,57.59,1,1,1.0
43,5,74.04,34.21,115.59999999999998,58.48,1,1,1.0
43,7,394.71,66.3,186.39000000000004,87.14,1,1,1.0
44,1,310.19,0.0,403.27000000000004,110.06,1,1,1.0
44,2,93.3,0.0,224.0,57.1,1,1,1.0
44,5,61.71,34.4,113.28999999999999,55.82,1,1,1.0
44,7,369.14,61.2,178.56000000000006,85.55,1,1,1.0
45,1,309.94,0.0,403.52000000000004,109.78,1,1,1.0
45,2,93.3,0.0,224.0,56.25,1,1,1.0
45,5,51.24,31.86,110.16,55.82000000000001,1,1,1.0
45,7,346.3,55.17,178.55,85.55,1,1,1.0
46,1,309.7,0.0,403.76000000000005,109.5,1,1,1.0
46,2,93.3,0.0,224.0,55.4,1,1,1.0
46,5,41.41,29.96,107.89000000000001,55.82,1,1,1.0
46,7,325.99,57.7,165.51,77.95,1,1,1.0
47,1,309.7,0.0,403.76000000000005,109.5,1,1,1.0
47,2,93.3,0.0,224.0,55.4,1,1,1.0
47,5,31.25,30.0,104.75,52.599999999999994,1,1,1.0
47,7,302.19,54.8,160.11,74.17999999999999,1,1,1.0
48,1,309.7,0.0,403.76000000000005,109.5,1,1,1.0
48,2,93.3,0.0,224.0,55.4,1,1,1.0
48,5,21.46,27.71,104.75,52.6,1,1,1.0
48,7,280.77,51.7,156.43,73.46,1,1,1.0
49,1,309.7,0.0,403.76000000000005,109.5,1,1,1.0
49,2,93.3,0.0,224.0,55.4,1,1,1.0
49,5,12.21,26.0,100.28999999999999,51.7,1,1,1.0
49,7,262.04,48.9,150.06,71.75,1,1,1.0
50,1,309.7,0.0,403.76000000000005,109.5,1,1,1.0
50,2,93.3,0.0,224.0,55.4,1,1,1.0
50,5,3.68,23.39,96.72,51.709999999999994,1,1,1.0
50,7,245.21,46.8,145.98999999999998,69.82000000000001,1,1,1.0
51,1,309.7,0.0,403.76000000000005,109.5,1,1,1.0
51,2,93.3,0.0,224.0,55.4,1,1,1.0
51,5,0.0,22.44,89.26,51.71000000000001,1,1,1.0
51,7,224.83,42.53,143.17,69.83,1,1,1.0
52,1,309.7,0.0,403.76000000000005,109.5,1,1,1.0
52,2,93.3,0.0,224.0,55.4,1,1,1.0
52,5,0.0,19.13,81.68,51.7,1,1,1.0
52,7,211.08,41.6,133.92,67.68,1,1,1.0
53,1,309.7,0.0,403.76000000000005,109.5,1,1,1.0
53,2,93.3,0.0,224.0,55.4,1,1,1.0
53,5,0.24,19.1,69.82000000000001,48.65,1,1,1.0
53,7,191.65,38.5,131.54999999999998,65.09,1,1,1.0
54,1,309.7,0.0,403.76000000000005,109.5,1,1,1.0
54,2,93.3,0.0,224.0,55.4,1,1,1.0
54,5,0.0,18.39,59.87,48.650000000000006,1,1,1.0
54,7,177.9,36.13,128.70000000000002,65.09,1,1,1.0
55,1,309.7,0.0,403.76000000000005,109.5,1,1,1.0
55,2,93.3,0.0,224.0,55.4,1,1,1.0
55,5,0.0,16.49,52.52,48.650000000000006,1,1,1.0
55,7,163.92,35.4,123.68000000000004,63.21,1,1,1.0
56,1,309.7,0.0,403.76000000000005,109.5,1,1,1.0
56,2,93.3,0.0,224.0,55.4,1,1,1.0
56,5,0.0,14.12,41.62,48.650000000000006,1,1,1.0
56,7,149.69,32.79,120.41000000000003,63.21,1,1,1.0
57,1,309.7,0.0,403.76000000000005,109.5,1,1,1.0
57,2,93.3,0.0,224.0,55.4,1,1,1.0
57,5,0.0,16.0,32.8,46.53,1,1,1.0
57,7,138.79,33.3,117.81000000000003,60.10000000000001,1,1,1.0
58,1,309.7,0.0,403.76000000000005,109.5,1,1,1.0
58,2,93.3,0.0,224.0,55.4,1,1,1.0
58,5,0.0,20.3,23.79,35.599999999999994,1,1,1.0
58,7,121.25,31.6,115.94999999999999,59.43,1,1,1.0
59,1,309.7,0.0,403.76000000000005,109.5,1,1,1.0
59,2,93.3,0.0,224.0,55.4,1,1,1.0
59,5,0.0,24.8,16.21,28.999999999999996,1,1,1.0
59,7,111.3,31.4,111.2,58.21,1,1,1.0
60,1,309.7,0.0,403.76000000000005,109.5,1,1,1.0
60,2,93.3,0.0,224.0,55.4,1,1,1.0
60,5,0.0,26.9,9.1,26.9,1,1,1.0
60,7,99.92,30.7,105.48,56.5,1,1,1.0
